# {"t_start": 1682658376.194439, "env_id": "Craft-single-M1-v0"} 
r,l,t
351.0,1000,69.639766
353.0,1000,69.709214
390.0,1000,69.782489
253.0,1000,69.855884
0.0,1000,69.928092
390.0,1000,69.995751
292.0,1000,70.071301
384.0,1000,70.143327
291.0,1000,70.211095
400.0,1000,70.290856
0.0,1000,70.39443
395.0,1000,70.503241
370.0,1000,70.605109
379.0,1000,70.696183
273.0,1000,70.788841
393.0,1000,70.886954
0.0,1000,70.988461
324.0,1000,71.088723
366.0,1000,71.188668
372.0,1000,71.273542
379.0,1000,71.350968
315.0,1000,71.422712
373.0,1000,71.497767
259.0,1000,71.572712
367.0,1000,71.655356
351.0,1000,71.736378
138.0,1000,71.819866
0.0,1000,71.902615
0.0,1000,71.983754
376.0,1000,72.058243
359.0,1000,72.134663
374.0,1000,72.213698
396.0,1000,72.295012
385.0,1000,72.379051
344.0,1000,72.466718
420.0,1000,72.54191
344.0,1000,72.62522
363.0,1000,72.701226
382.0,1000,72.792084
397.0,1000,72.864547
369.0,1000,72.939326
378.0,1000,73.019303
315.0,1000,73.093781
253.0,1000,73.163648
375.0,1000,73.253265
400.0,1000,73.353907
362.0,1000,73.45484
381.0,1000,73.555659
232.0,1000,73.655476
267.0,1000,73.754931
258.0,1000,73.857539
249.0,1000,73.95772
391.0,1000,74.057005
407.0,1000,74.156796
359.0,1000,74.255914
370.0,1000,74.356092
277.0,1000,74.455526
313.0,1000,74.555478
343.0,1000,74.656175
361.0,1000,74.755085
203.0,1000,74.855273
15.0,1000,74.954704
299.0,1000,75.053961
344.0,1000,75.156739
117.0,1000,75.257695
0.0,1000,75.356693
284.0,1000,75.456453
402.0,1000,75.555638
401.0,1000,75.654882
390.0,1000,75.754132
414.0,1000,75.853443
388.0,1000,75.953611
336.0,1000,76.053032
192.0,1000,76.153303
376.0,1000,76.252726
307.0,1000,76.354951
390.0,1000,76.430796
395.0,1000,76.503301
407.0,1000,76.577577
389.0,1000,76.653259
337.0,1000,76.728164
395.0,1000,76.797976
290.0,1000,76.867692
300.0,1000,76.949232
368.0,1000,77.021798
0.0,1000,77.094206
317.0,1000,77.163524
226.0,1000,77.236462
352.0,1000,77.308942
378.0,1000,77.38104
302.0,1000,77.449586
392.0,1000,77.52678
156.0,1000,77.597411
275.0,1000,77.672738
333.0,1000,77.758854
382.0,1000,77.840978
266.0,1000,77.918967
380.0,1000,77.996982
408.0,1000,78.073456
399.0,1000,78.153315
369.0,1000,78.230817
380.0,1000,78.308387
2.0,1000,78.381161
306.0,1000,78.458155
83.0,1000,78.534448
410.0,1000,78.619776
254.0,1000,78.69446
376.0,1000,78.764305
0.0,1000,78.839393
2.0,1000,78.916245
142.0,1000,78.988113
322.0,1000,79.061363
354.0,1000,79.145302
313.0,1000,79.223788
393.0,1000,79.299474
370.0,1000,79.373409
401.0,1000,79.450699
343.0,1000,79.526927
362.0,1000,79.610083
385.0,1000,79.70543
323.0,1000,79.789865
385.0,1000,79.874328
117.0,1000,79.977081
286.0,1000,80.083812
386.0,1000,80.185829
398.0,1000,80.287321
364.0,1000,80.393766
222.0,1000,80.496123
399.0,1000,80.591968
329.0,1000,80.698818
360.0,1000,80.80437
0.0,1000,80.901093
390.0,1000,80.980732
390.0,1000,81.053424
343.0,1000,81.130597
349.0,1000,81.202546
132.0,1000,81.278322
396.0,1000,81.354347
275.0,1000,81.424305
346.0,1000,81.495324
358.0,1000,81.567838
394.0,1000,81.649075
359.0,1000,81.719755
221.0,1000,81.796072
402.0,1000,81.870501
289.0,1000,81.955694
373.0,1000,82.027268
282.0,1000,82.097598
383.0,1000,82.168422
355.0,1000,82.241351
303.0,1000,82.312804
421.0,1000,82.379624
402.0,1000,82.448751
233.0,1000,82.517322
380.0,1000,82.589255
402.0,1000,82.659265
94.0,1000,82.731792
224.0,1000,82.803581
392.0,1000,82.882135
382.0,1000,82.952871
349.0,1000,83.030328
332.0,1000,83.102384
240.0,1000,83.178096
0.0,1000,83.252031
383.0,1000,83.322773
317.0,1000,83.3982
0.0,1000,83.469233
344.0,1000,83.541624
388.0,1000,83.611731
247.0,1000,83.688156
338.0,1000,83.759052
286.0,1000,83.837481
193.0,1000,83.908697
0.0,1000,83.980186
314.0,1000,84.053736
364.0,1000,84.125591
348.0,1000,84.201371
413.0,1000,84.275447
374.0,1000,84.348528
166.0,1000,84.425981
120.0,1000,84.505864
385.0,1000,84.581581
414.0,1000,84.653306
271.0,1000,84.722932
384.0,1000,84.792183
107.0,1000,84.861665
376.0,1000,84.93148
395.0,1000,85.000556
135.0,1000,85.069542
411.0,1000,85.13947
412.0,1000,85.207412
388.0,1000,85.283185
385.0,1000,85.355776
63.0,1000,85.438053
404.0,1000,85.509083
190.0,1000,85.580114
342.0,1000,85.65619
328.0,1000,85.73282
